	Name	M1	M1_atom_number	M2	M2_atom_number	M3	M3_atom_number	Support 	Support_ID	M2_mol	M3_mol	M1_mol%	M2_mol%	M3_mol%	Temp	Total_flow	Ar_flow	CH4_flow	O2_flow	CT	CH4/O2	CH4_conv	C2y	C2H6y	C2H4y	COy	CO2y	C2s	C2H6s	C2H4s	COs	CO2s	BET_surface_area	rate_constant	radii_M1	radii_M2	radii_M3	chi_M1	chi_M2	chi_M3
9442	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	15	2.3	10.9	1.8	0.5	6	3.06	1.98	1.08	0.9	1.26	0.46	64.71	35.29	29.41	41.18	15.03	150.0	0.03999729301337994	nan	nan	nan	nan	nan	nan
9443	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	20	3.0	14.6	2.4	0.38	6	2.43	1.5	0.89	0.61	0.86	0.34	61.73	36.63	25.1	35.39	13.99	150.0	0.03977273107907417	nan	nan	nan	nan	nan	nan
9444	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	10	4.0	4.0	2.0	0.75	2	18.8	6.63	2.12	4.51	9.56	3.61	35.27	11.28	23.99	50.85	19.2	150.0	0.0914667886563425	nan	nan	nan	nan	nan	nan
9445	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	15	6.0	6.0	3.0	0.5	2	10.05	5.09	2.03	3.06	5.71	1.36	50.65	20.2	30.45	56.82	13.53	150.0	0.10448222369138097	nan	nan	nan	nan	nan	nan
9446	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	20	8.0	8.0	4.0	0.38	2	7.78	4.61	2.07	2.54	4.42	1.03	59.25	26.61	32.65	56.81	13.24	150.0	0.12420114429203867	nan	nan	nan	nan	nan	nan
9447	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	10	4.0	4.5	1.5	0.75	3	12.36	5.29	1.81	3.48	5.74	2.03	42.8	14.64	28.16	46.44	16.42	150.0	0.0724674596667751	nan	nan	nan	nan	nan	nan
9448	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	15	6.0	6.8	2.3	0.5	3	8.93	4.5	1.87	2.63	4.16	1.11	50.39	20.94	29.45	46.58	12.43	150.0	0.09208787700281369	nan	nan	nan	nan	nan	nan
9449	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	20	8.0	9.0	3.0	0.38	3	7.39	4.11	1.78	2.33	3.37	0.86	55.62	24.09	31.53	45.6	11.64	150.0	0.11044338111184626	nan	nan	nan	nan	nan	nan
9450	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	10	4.0	4.8	1.2	0.75	4	12.45	5.07	1.76	3.31	5.17	2.05	40.72	14.14	26.59	41.53	16.47	150.0	0.06937387745917895	nan	nan	nan	nan	nan	nan
9451	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	15	6.0	7.2	1.8	0.5	4	8.16	4.64	1.91	2.73	3.58	1.21	56.86	23.41	33.46	43.87	14.83	150.0	0.09502196534210347	nan	nan	nan	nan	nan	nan
9452	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	20	8.0	9.6	2.4	0.38	4	8.09	4.2	1.75	2.45	3.08	0.89	51.92	21.63	30.28	38.07	11.0	150.0	0.1129144763454646	nan	nan	nan	nan	nan	nan
9453	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	10	4.0	5.1	0.9	0.75	6	10.36	3.11	1.6	1.51	5.24	1.83	30.02	15.44	14.58	50.58	17.66	150.0	0.042125162121571504	nan	nan	nan	nan	nan	nan
9454	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	15	6.0	7.7	1.3	0.5	6	7.99	3.88	1.69	2.19	3.24	1.25	48.56	21.15	27.41	40.55	15.64	150.0	0.0791455502396463	nan	nan	nan	nan	nan	nan
9455	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	20	8.0	10.3	1.7	0.38	6	7.24	3.88	1.63	2.25	2.25	0.91	53.59	22.51	31.08	31.08	12.57	150.0	0.10413888189427144	nan	nan	nan	nan	nan	nan
9456	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	10	7.0	2.0	1.0	0.75	2	32.4	3.92	1.91	2.01	18.86	6.3	12.1	5.9	6.2	58.21	19.44	150.0	0.05331867762181771	nan	nan	nan	nan	nan	nan
9457	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	15	10.5	3.0	1.5	0.5	2	30.01	5.01	2.23	2.78	16.37	5.87	16.69	7.43	9.26	54.55	19.56	150.0	0.10279712617200065	nan	nan	nan	nan	nan	nan
9458	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	20	14.0	4.0	2.0	0.38	2	26.48	6.89	2.33	4.56	12.6	4.28	26.02	8.8	17.22	47.58	16.16	150.0	0.187864726546455	nan	nan	nan	nan	nan	nan
9459	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	10	7.0	2.3	0.8	0.75	3	22.04	4.54	1.69	2.85	13.15	3.75	20.6	7.67	12.93	59.66	17.01	150.0	0.06195049921378781	nan	nan	nan	nan	nan	nan
9460	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	15	10.5	3.4	1.1	0.5	3	22.24	4.49	2.21	2.28	11.79	3.69	20.19	9.94	10.25	53.01	16.59	150.0	0.09187846388289043	nan	nan	nan	nan	nan	nan
9461	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	20	14.0	4.5	1.5	0.38	3	13.82	5.3	2.08	3.22	5.27	1.78	38.35	15.05	23.3	38.13	12.88	150.0	0.14330575209489171	nan	nan	nan	nan	nan	nan
9462	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	10	7.0	2.4	0.6	0.75	4	14.76	4.03	2.03	2.0	6.49	2.63	27.3	13.75	13.55	43.97	17.82	150.0	0.05484605781140672	nan	nan	nan	nan	nan	nan
9463	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	15	10.5	3.6	0.9	0.5	4	8.73	2.78	1.53	1.25	2.04	1.02	31.84	17.53	14.32	23.37	11.68	150.0	0.056387468741563966	nan	nan	nan	nan	nan	nan
9464	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	20	14.0	4.8	1.2	0.38	4	4.91	1.8	1.14	0.66	1.38	0.71	36.66	23.22	13.44	28.11	14.46	150.0	0.04779992270439784	nan	nan	nan	nan	nan	nan
9465	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	10	7.0	2.6	0.4	0.75	6	4.28	1.55	0.86	0.69	1.76	0.88	36.21	20.09	16.12	41.12	20.56	150.0	0.02082850787060904	nan	nan	nan	nan	nan	nan
9466	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	15	10.5	3.9	0.6	0.5	6	3.08	0.79	0.53	0.26	0.53	0.5	25.65	17.21	8.44	17.21	16.23	150.0	0.01586274065256056	nan	nan	nan	nan	nan	nan
9467	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	750	20	14.0	5.1	0.9	0.38	6	0.91	0.52	0.41	0.11	0.52	0.36	57.14	45.05	12.09	57.14	39.56	150.0	0.013719913297072193	nan	nan	nan	nan	nan	nan
9468	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	10	1.5	5.7	2.8	0.75	2	13.38	4.37	1.84	2.53	5.63	1.34	32.66	13.75	18.91	42.08	10.01	150.0	0.0595781435021867	nan	nan	nan	nan	nan	nan
9469	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	15	2.3	8.5	4.3	0.5	2	7.2	3.05	1.65	1.4	3.25	0.67	42.36	22.92	19.44	45.14	9.31	150.0	0.061949608598861054	nan	nan	nan	nan	nan	nan
9470	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	20	3.0	11.3	5.7	0.38	2	3.21	2.25	1.36	0.89	2.05	0.45	70.09	42.37	27.73	63.86	14.02	150.0	0.059886808217411	nan	nan	nan	nan	nan	nan
9471	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	10	1.5	6.4	2.1	0.75	3	6.83	2.06	1.13	0.93	2.2	0.56	30.16	16.54	13.62	32.21	8.2	150.0	0.027753519618560003	nan	nan	nan	nan	nan	nan
9472	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	15	2.3	9.6	3.2	0.5	3	3.62	1.37	0.8	0.57	1.17	0.35	37.85	22.1	15.75	32.32	9.67	150.0	0.02758942204437852	nan	nan	nan	nan	nan	nan
9473	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	20	3.0	12.8	4.3	0.38	3	1.08	1.04	0.64	0.4	0.77	0.25	96.3	59.26	37.04	71.3	23.15	150.0	0.027511731325944404	nan	nan	nan	nan	nan	nan
9474	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	10	1.5	6.8	1.7	0.75	4	2.87	1.32	0.8	0.52	1.2	0.41	45.99	27.87	18.12	41.81	14.29	150.0	0.017717192435913878	nan	nan	nan	nan	nan	nan
9475	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	15	2.3	10.2	2.6	0.5	4	2.33	0.94	0.56	0.38	0.67	0.28	40.34	24.03	16.31	28.76	12.02	150.0	0.018888917655999378	nan	nan	nan	nan	nan	nan
9476	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	20	3.0	13.6	3.4	0.38	4	2.75	0.67	0.39	0.28	0.53	0.2	24.36	14.18	10.18	19.27	7.27	150.0	0.01769090989691266	nan	nan	nan	nan	nan	nan
9477	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	10	1.5	7.3	1.2	0.75	6	2.41	0.8	0.48	0.32	0.68	0.31	33.2	19.92	13.28	28.22	12.86	150.0	0.010709562263019022	nan	nan	nan	nan	nan	nan
9478	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	15	2.3	10.9	1.8	0.5	6	5.71	0.6	0.35	0.25	0.51	0.2	10.51	6.13	4.38	8.93	3.5	150.0	0.012036144651126042	nan	nan	nan	nan	nan	nan
9479	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	20	3.0	14.6	2.4	0.38	6	2.01	0.45	0.25	0.2	0.28	0.15	22.39	12.44	9.95	13.93	7.46	150.0	0.011868830204963208	nan	nan	nan	nan	nan	nan
9480	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	10	4.0	4.0	2.0	0.75	2	4.69	1.9	1.11	0.79	2.12	0.68	40.51	23.67	16.84	45.2	14.5	150.0	0.02557709255569865	nan	nan	nan	nan	nan	nan
9481	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	15	6.0	6.0	3.0	0.5	2	2.59	1.14	0.78	0.36	1.09	0.39	44.02	30.12	13.9	42.08	15.06	150.0	0.022930956218556193	nan	nan	nan	nan	nan	nan
9482	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	20	8.0	8.0	4.0	0.38	2	1.83	0.8	0.55	0.25	0.6	0.28	43.72	30.05	13.66	32.79	15.3	150.0	0.02113729394016912	nan	nan	nan	nan	nan	nan
9483	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	10	4.0	4.5	1.5	0.75	3	2.24	0.96	0.62	0.34	0.88	0.44	42.86	27.68	15.18	39.29	19.64	150.0	0.012861836069073934	nan	nan	nan	nan	nan	nan
9484	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	15	6.0	6.8	2.3	0.5	3	0.91	0.64	0.42	0.22	0.49	0.28	70.33	46.15	24.18	53.85	30.77	150.0	0.01284113560584539	nan	nan	nan	nan	nan	nan
9485	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	20	8.0	9.0	3.0	0.38	3	0.67	0.52	0.38	0.14	0.19	0.22	77.61	56.72	20.9	28.36	32.84	150.0	0.013719913297072193	nan	nan	nan	nan	nan	nan
9486	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	10	4.0	4.8	1.2	0.75	4	1.01	0.68	0.41	0.27	0.54	0.35	67.33	40.59	26.73	53.47	34.65	150.0	0.009097633797500716	nan	nan	nan	nan	nan	nan
9487	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	15	6.0	7.2	1.8	0.5	4	1.66	0.49	0.35	0.14	0.26	0.25	29.52	21.08	8.43	15.66	15.06	150.0	0.009824088722041283	nan	nan	nan	nan	nan	nan
9488	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	20	8.0	9.6	2.4	0.38	4	0.55	0.44	0.3	0.14	0.2	0.19	80.0	54.55	25.45	36.36	34.55	150.0	0.011604496022894928	nan	nan	nan	nan	nan	nan
9489	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	10	4.0	5.1	0.9	0.75	6	0.6	0.4	0.28	0.12	0.48	0.28	66.67	46.67	20.0	80.0	46.67	150.0	0.005344028530051763	nan	nan	nan	nan	nan	nan
9490	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	15	6.0	7.7	1.3	0.5	6	1.37	0.36	0.23	0.13	0.03	0.19	26.28	16.79	9.49	2.19	13.87	150.0	0.007212991188223488	nan	nan	nan	nan	nan	nan
9491	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	20	8.0	10.3	1.7	0.38	6	1.32	0.3	0.2	0.1	0.06	0.14	22.73	15.15	7.58	4.55	10.61	150.0	0.007906602684996643	nan	nan	nan	nan	nan	nan
9492	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	10	7.0	2.0	1.0	0.75	2	2.45	0.33	0.23	0.1	1.07	0.45	13.47	9.39	4.08	43.67	18.37	150.0	0.004407276011635308	nan	nan	nan	nan	nan	nan
9493	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	15	10.5	3.0	1.5	0.5	2	2.0	0.39	0.32	0.07	1.2	0.3	19.5	16.0	3.5	60.0	15.0	150.0	0.007815249662034153	nan	nan	nan	nan	nan	nan
9494	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	20	14.0	4.0	2.0	0.38	2	1.62	0.36	0.31	0.05	0.36	0.3	22.22	19.14	3.09	22.22	18.52	150.0	0.009490777879241432	nan	nan	nan	nan	nan	nan
9495	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	10	7.0	2.3	0.8	0.75	3	0.88	0.28	0.22	0.06	0.25	0.39	31.82	25.0	6.82	28.41	44.32	150.0	0.0037385697769790126	nan	nan	nan	nan	nan	nan
9496	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	15	10.5	3.4	1.1	0.5	3	0.78	0.2	0.14	0.06	0.51	0.28	25.64	17.95	7.69	65.38	35.9	150.0	0.0040040053413461585	nan	nan	nan	nan	nan	nan
9497	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	20	14.0	4.5	1.5	0.38	3	0.52	0.26	0.22	0.04	0.4	0.21	50.0	42.31	7.69	76.92	40.38	150.0	0.006851015447670862	nan	nan	nan	nan	nan	nan
9498	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	10	7.0	2.4	0.6	0.75	4	1.59	0.23	0.2	0.03	0.58	0.33	14.47	12.58	1.89	36.48	20.75	150.0	0.0030701987502340772	nan	nan	nan	nan	nan	nan
9499	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	15	10.5	3.6	0.9	0.5	4	1.43	0.14	0.14	0.0	0.17	0.21	9.79	9.79	0.0	11.89	14.69	150.0	0.0028019618312562005	nan	nan	nan	nan	nan	nan
9500	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	20	14.0	4.8	1.2	0.38	4	1.88	0.25	0.21	0.04	0.16	0.19	13.3	11.17	2.13	8.51	10.11	150.0	0.006587184784522308	nan	nan	nan	nan	nan	nan
9501	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	10	7.0	2.6	0.4	0.75	6	0.74	0.24	0.23	0.01	0.7	0.26	32.43	31.08	1.35	94.59	35.14	150.0	0.00320384615508042	nan	nan	nan	nan	nan	nan
9502	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	15	10.5	3.9	0.6	0.5	6	2.21	0.21	0.19	0.02	0.0	0.16	9.5	8.6	0.9	0.0	7.24	150.0	0.004204416183740397	nan	nan	nan	nan	nan	nan
9503	Al2O3	n.a.	0	n.a.	0	n.a.	0	Al2O3	2	0.0	0.0	0	0	0	700	20	14.0	5.1	0.9	0.38	6	2.43	0.27	0.22	0.05	0.23	0.14	11.11	9.05	2.06	9.47	5.76	150.0	0.007114872563986377	nan	nan	nan	nan	nan	nan
9504	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	10	1.5	5.7	2.8	0.75	2	32.9	3.9	0.5	3.4	23.3	7.55	11.85	1.52	10.33	70.82	22.95	650.0	0.053041160015792795	nan	nan	nan	nan	nan	nan
9505	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	15	2.3	8.5	4.3	0.5	2	33.68	4.43	0.57	3.86	23.02	7.11	13.15	1.69	11.46	68.35	21.11	650.0	0.09062244542000615	nan	nan	nan	nan	nan	nan
9506	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	20	3.0	11.3	5.7	0.38	2	34.01	4.77	0.54	4.23	23.5	6.94	14.03	1.59	12.44	69.1	20.41	650.0	0.12861886258457023	nan	nan	nan	nan	nan	nan
9507	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	10	1.5	6.4	2.1	0.75	3	23.04	4.26	0.42	3.84	16.93	3.68	18.49	1.82	16.67	73.48	15.97	650.0	0.05804533603163783	nan	nan	nan	nan	nan	nan
9508	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	15	2.3	9.6	3.2	0.5	3	19.85	4.96	0.5	4.46	17.43	3.49	24.99	2.52	22.47	87.81	17.58	650.0	0.1017446607475131	nan	nan	nan	nan	nan	nan
9509	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	20	3.0	12.8	4.3	0.38	3	19.51	5.39	0.53	4.86	17.59	3.45	27.63	2.72	24.91	90.16	17.68	650.0	0.1458079138729959	nan	nan	nan	nan	nan	nan
9510	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	10	1.5	6.8	1.7	0.75	4	15.36	4.41	0.44	3.97	13.51	2.25	28.71	2.86	25.85	87.96	14.65	650.0	0.06013596521656025	nan	nan	nan	nan	nan	nan
9511	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	15	2.3	10.2	2.6	0.5	4	10.84	5.08	0.49	4.59	13.98	2.15	46.86	4.52	42.34	128.97	19.83	650.0	0.10427150884105701	nan	nan	nan	nan	nan	nan
9512	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	20	3.0	13.6	3.4	0.38	4	13.67	5.27	0.49	4.78	13.63	2.08	38.55	3.58	34.97	99.71	15.22	650.0	0.14247222658065323	nan	nan	nan	nan	nan	nan
9513	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	10	1.5	7.3	1.2	0.75	6	15.16	4.23	0.4	3.83	9.79	1.18	27.9	2.64	25.26	64.58	7.78	650.0	0.057627603272751245	nan	nan	nan	nan	nan	nan
9514	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	15	2.3	10.9	1.8	0.5	6	15.9	4.64	0.4	4.24	9.67	1.08	29.18	2.52	26.67	60.82	6.79	650.0	0.09502196534210347	nan	nan	nan	nan	nan	nan
9515	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	20	3.0	14.6	2.4	0.38	6	15.51	5.03	0.46	4.57	9.47	1.03	32.43	2.97	29.46	61.06	6.64	650.0	0.1358135098242901	nan	nan	nan	nan	nan	nan
9516	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	10	4.0	4.0	2.0	0.75	2	33.98	4.02	0.55	3.47	25.33	6.78	11.83	1.62	10.21	74.54	19.95	650.0	0.05470713274398922	nan	nan	nan	nan	nan	nan
9517	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	15	6.0	6.0	3.0	0.5	2	34.48	4.62	0.52	4.1	24.84	6.45	13.4	1.51	11.89	72.04	18.71	650.0	0.0946025462360262	nan	nan	nan	nan	nan	nan
9518	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	20	8.0	8.0	4.0	0.38	2	35.06	4.94	0.59	4.35	24.83	6.21	14.09	1.68	12.41	70.82	17.71	650.0	0.13332082842691578	nan	nan	nan	nan	nan	nan
9519	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	10	4.0	4.5	1.5	0.75	3	27.09	4.1	0.48	3.62	18.61	3.57	15.13	1.77	13.36	68.7	13.18	650.0	0.05581893879826516	nan	nan	nan	nan	nan	nan
9520	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	15	6.0	6.8	2.3	0.5	3	24.96	4.72	0.49	4.23	17.4	3.16	18.91	1.96	16.95	69.71	12.66	650.0	0.09670052188209345	nan	nan	nan	nan	nan	nan
9521	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	20	8.0	9.0	3.0	0.38	3	24.79	5.09	0.47	4.62	17.49	3.04	20.53	1.9	18.64	70.55	12.26	650.0	0.13747661012023812	nan	nan	nan	nan	nan	nan
9522	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	10	4.0	4.8	1.2	0.75	4	19.37	4.2	0.4	3.8	14.41	2.2	21.68	2.07	19.62	74.39	11.36	650.0	0.05721000134836873	nan	nan	nan	nan	nan	nan
9523	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	15	6.0	7.2	1.8	0.5	4	17.63	4.55	0.41	4.14	14.14	2.02	25.81	2.33	23.48	80.2	11.46	650.0	0.09313527163266946	nan	nan	nan	nan	nan	nan
9524	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	20	8.0	9.6	2.4	0.38	4	18.82	4.96	0.42	4.54	13.81	1.95	26.35	2.23	24.12	73.38	10.36	650.0	0.1338745536151488	nan	nan	nan	nan	nan	nan
9525	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	10	4.0	5.1	0.9	0.75	6	12.68	3.95	0.3	3.65	9.99	1.07	31.15	2.37	28.79	78.79	8.44	650.0	0.053735062364700915	nan	nan	nan	nan	nan	nan
9526	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	15	6.0	7.7	1.3	0.5	6	11.25	4.36	0.43	3.93	9.7	1.02	38.76	3.82	34.93	86.22	9.07	650.0	0.08915808679593472	nan	nan	nan	nan	nan	nan
9527	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	20	8.0	10.3	1.7	0.38	6	12.01	4.62	0.38	4.24	9.5	1.0	38.47	3.16	35.3	79.1	8.33	650.0	0.12447703452108709	nan	nan	nan	nan	nan	nan
9528	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	10	7.0	2.0	1.0	0.75	2	39.34	3.53	0.21	3.32	25.61	5.66	8.97	0.53	8.44	65.1	14.39	650.0	0.04791747574083887	nan	nan	nan	nan	nan	nan
9529	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	15	10.5	3.0	1.5	0.5	2	41.93	3.98	0.46	3.52	24.52	5.17	9.49	1.1	8.39	58.48	12.33	650.0	0.08122736577059426	nan	nan	nan	nan	nan	nan
9530	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	20	14.0	4.0	2.0	0.38	2	41.24	4.34	0.5	3.84	24.32	5.07	10.52	1.21	9.31	58.97	12.29	650.0	0.11676302035773824	nan	nan	nan	nan	nan	nan
9531	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	10	7.0	2.3	0.8	0.75	3	30.42	3.83	0.36	3.47	18.61	2.98	12.59	1.18	11.41	61.18	9.8	650.0	0.052070303018267934	nan	nan	nan	nan	nan	nan
9532	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	15	10.5	3.4	1.1	0.5	3	28.28	4.25	0.41	3.84	17.25	2.55	15.03	1.45	13.58	61.0	9.02	650.0	0.08685911585467196	nan	nan	nan	nan	nan	nan
9533	SiO2	n.a.	0	n.a.	0	n.a.	0	SiO2	11	0.0	0.0	0	0	0	900	20	14.0	4.5	1.5	0.38	3	29.56	4.77	0.54	4.23	17.38	2.69	16.14	1.83	14.31	58.8	9.1	650.0	0.12861886258457023	nan	nan	nan	nan	nan	nan
